File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
Art/Model/Item/it48/00/0133/it4800_0133_0.chain2	it4800_0133_0.chain2	Items/Misc	it4800_0133_0.chain2		
Art/Model/Item/it48/00/0133/it4800_0133_0.jcns	it4800_0133_0.jcns	Items/Misc	it4800_0133_0.jcns		
Art/Model/Item/it48/00/0133/it4800_0133_0.mdf2	it4800_0133_0.mdf2	Items/Misc	it4800_0133_0.mdf2		
Art/Model/Item/it48/00/0133/it4800_0133_0.mesh	it4800_0133_0.mesh	Items/Misc	it4800_0133_0.mesh		
Art/Model/Item/it48/00/0133/textures/it4800_0133_0_ALBD.tex	it4800_0133_0_ALBD.tex	Items/Misc	it4800_0133_0_ALBD.tex		
Art/Model/Item/it48/00/0133/textures/it4800_0133_0_ATOS.tex	it4800_0133_0_ATOS.tex	Items/Misc	it4800_0133_0_ATOS.tex		
Art/Model/Item/it48/00/0133/textures/it4800_0133_0_NRRO.tex	it4800_0133_0_NRRO.tex	Items/Misc	it4800_0133_0_NRRO.tex		
Art/Model/Item/it48/00/0150/it4800_0150_0.chain2	it4800_0150_0.chain2	Items/Misc	it4800_0150_0.chain2		
Art/Model/Item/it48/00/0150/it4800_0150_0.mdf2	it4800_0150_0.mdf2	Items/Misc	it4800_0150_0.mdf2		
Art/Model/Item/it48/00/0150/it4800_0150_0.mesh	it4800_0150_0.mesh	Items/Misc	it4800_0150_0.mesh		
Art/Model/Item/it48/00/0150/textures/it4800_0150_0_ALBD.tex	it4800_0150_0_ALBD.tex	Items/Misc	it4800_0150_0_ALBD.tex		
Art/Model/Item/it48/00/0150/textures/it4800_0150_0_ATOS.tex	it4800_0150_0_ATOS.tex	Items/Misc	it4800_0150_0_ATOS.tex		
Art/Model/Item/it48/00/0150/textures/it4800_0150_0_FM_MSK4.tex	it4800_0150_0_FM_MSK4.tex	Items/Misc	it4800_0150_0_FM_MSK4.tex		
Art/Model/Item/it48/00/0150/textures/it4800_0150_0_FX_MSK4.tex	it4800_0150_0_FX_MSK4.tex	Items/Misc	it4800_0150_0_FX_MSK4.tex		
Art/Model/Item/it48/00/0150/textures/it4800_0150_0_NRRO.tex	it4800_0150_0_NRRO.tex	Items/Misc	it4800_0150_0_NRRO.tex		
Art/Model/Item/it48/00/0161/it4800_0161_0.chain2	it4800_0161_0.chain2	Items/Misc	it4800_0161_0.chain2		
Art/Model/Item/it48/00/0161/it4800_0161_0.jcns	it4800_0161_0.jcns	Items/Misc	it4800_0161_0.jcns		
Art/Model/Item/it48/00/0161/it4800_0161_0.mdf2	it4800_0161_0.mdf2	Items/Misc	it4800_0161_0.mdf2		
Art/Model/Item/it48/00/0161/it4800_0161_0.mesh	it4800_0161_0.mesh	Items/Misc	it4800_0161_0.mesh		
Art/Model/Item/it48/00/0161/it4800_0161_0.sfur	it4800_0161_0.sfur	Items/Misc	it4800_0161_0.sfur		
Art/Model/Item/it48/00/0161/textures/it4800_0161_0_ALBD.tex	it4800_0161_0_ALBD.tex	Items/Misc	it4800_0161_0_ALBD.tex		
Art/Model/Item/it48/00/0161/textures/it4800_0161_0_ATOS.tex	it4800_0161_0_ATOS.tex	Items/Misc	it4800_0161_0_ATOS.tex		
Art/Model/Item/it48/00/0161/textures/it4800_0161_0_FM_MSK4.tex	it4800_0161_0_FM_MSK4.tex	Items/Misc	it4800_0161_0_FM_MSK4.tex		
Art/Model/Item/it48/00/0161/textures/it4800_0161_0_NRRO.tex	it4800_0161_0_NRRO.tex	Items/Misc	it4800_0161_0_NRRO.tex		
Art/Model/Item/it48/00/0161/textures/it4800_0161_0_detail_MSK4.tex	it4800_0161_0_detail_MSK4.tex	Items/Misc	it4800_0161_0_detail_MSK4.tex		
Art/Model/Item/it48/00/0162/it4800_0162_0.mdf2	it4800_0162_0.mdf2	Items/Misc	it4800_0162_0.mdf2		
Art/Model/Item/it48/00/0162/textures/it4800_0162_0_ALBD.tex	it4800_0162_0_ALBD.tex	Items/Misc	it4800_0162_0_ALBD.tex		
Art/Model/Item/it48/00/0162/textures/it4800_0162_0_ATOS.tex	it4800_0162_0_ATOS.tex	Items/Misc	it4800_0162_0_ATOS.tex		
Art/Model/Item/it48/00/0162/textures/it4800_0162_0_FM_MSK4.tex	it4800_0162_0_FM_MSK4.tex	Items/Misc	it4800_0162_0_FM_MSK4.tex		
Art/Model/Item/it48/00/0162/textures/it4800_0162_0_NRRO.tex	it4800_0162_0_NRRO.tex	Items/Misc	it4800_0162_0_NRRO.tex		
Art/Model/Item/it48/00/0162/textures/it4800_0162_0_detail_MSK4.tex	it4800_0162_0_detail_MSK4.tex	Items/Misc	it4800_0162_0_detail_MSK4.tex		
Art/Model/Item/it48/00/0169/it4800_0169_0.chain2	it4800_0169_0.chain2	Items/Misc	it4800_0169_0.chain2		
Art/Model/Item/it48/00/0169/it4800_0169_0.jcns	it4800_0169_0.jcns	Items/Misc	it4800_0169_0.jcns		
Art/Model/Item/it48/00/0169/it4800_0169_0.jntexprgraph	it4800_0169_0.jntexprgraph	Items/Misc	it4800_0169_0.jntexprgraph		
Art/Model/Item/it48/00/0169/it4800_0169_0.mdf2	it4800_0169_0.mdf2	Items/Misc	it4800_0169_0.mdf2		
Art/Model/Item/it48/00/0169/it4800_0169_0.mesh	it4800_0169_0.mesh	Items/Misc	it4800_0169_0.mesh		
Art/Model/Item/it48/00/0169/it4800_0169_0.sfur	it4800_0169_0.sfur	Items/Misc	it4800_0169_0.sfur		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_ALBD.tex	it4800_0169_0_ALBD.tex	Items/Misc	it4800_0169_0_ALBD.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_ATOS.tex	it4800_0169_0_ATOS.tex	Items/Misc	it4800_0169_0_ATOS.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_EMI.tex	it4800_0169_0_EMI.tex	Items/Misc	it4800_0169_0_EMI.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_FM_MSK4.tex	it4800_0169_0_FM_MSK4.tex	Items/Misc	it4800_0169_0_FM_MSK4.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_NRRO.tex	it4800_0169_0_NRRO.tex	Items/Misc	it4800_0169_0_NRRO.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_VE_MSK3.tex	it4800_0169_0_VE_MSK3.tex	Items/Misc	it4800_0169_0_VE_MSK3.tex		
Art/Model/Item/it48/00/0169/textures/it4800_0169_0_detail_MSK4.tex	it4800_0169_0_detail_MSK4.tex	Items/Misc	it4800_0169_0_detail_MSK4.tex		
Art/Model/Item/it48/00/0173/it4800_0173_0.chain2	it4800_0173_0.chain2	Items/Misc	it4800_0173_0.chain2		
Art/Model/Item/it48/00/0173/it4800_0173_0.mdf2	it4800_0173_0.mdf2	Items/Misc	it4800_0173_0.mdf2		
Art/Model/Item/it48/00/0173/it4800_0173_0.mesh	it4800_0173_0.mesh	Items/Misc	it4800_0173_0.mesh		
Art/Model/Item/it48/00/0173/textures/it4800_0173_0_ALBD.tex	it4800_0173_0_ALBD.tex	Items/Misc	it4800_0173_0_ALBD.tex		
Art/Model/Item/it48/00/0173/textures/it4800_0173_0_ATOS.tex	it4800_0173_0_ATOS.tex	Items/Misc	it4800_0173_0_ATOS.tex		
Art/Model/Item/it48/00/0173/textures/it4800_0173_0_FX_MSK4.tex	it4800_0173_0_FX_MSK4.tex	Items/Misc	it4800_0173_0_FX_MSK4.tex		
Art/Model/Item/it48/00/0173/textures/it4800_0173_0_NRRO.tex	it4800_0173_0_NRRO.tex	Items/Misc	it4800_0173_0_NRRO.tex		
Art/Model/Item/it48/00/0173/textures/it4800_0173_0_detail_MSK4.tex	it4800_0173_0_detail_MSK4.tex	Items/Misc	it4800_0173_0_detail_MSK4.tex		
Art/Model/Item/it50/11/0011/it5011_0011_0.mdf2	it5011_0011_0.mdf2	Items/Misc	it5011_0011_0.mdf2		
Art/Model/Item/it50/11/0011/it5011_0011_0.mesh	it5011_0011_0.mesh	Items/Misc	it5011_0011_0.mesh		
Art/Model/Item/it50/11/0011/textures/it5011_0011_0_ALBD.tex	it5011_0011_0_ALBD.tex	Items/Misc	it5011_0011_0_ALBD.tex		
Art/Model/Item/it50/11/0011/textures/it5011_0011_0_EMI.tex	it5011_0011_0_EMI.tex	Items/Misc	it5011_0011_0_EMI.tex		
Art/Model/Item/it50/11/0011/textures/it5011_0011_0_NRRO.tex	it5011_0011_0_NRRO.tex	Items/Misc	it5011_0011_0_NRRO.tex		
Art/Model/Item/it50/12/0000/it5012_0000_0.mdf2	it5012_0000_0.mdf2	Items/Misc	it5012_0000_0.mdf2		
Art/Model/Item/it50/12/0000/it5012_0000_0.mesh	it5012_0000_0.mesh	Items/Misc	it5012_0000_0.mesh		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_0_ALBD.tex	it5012_0000_niku_0_ALBD.tex	Items/Misc	it5012_0000_niku_0_ALBD.tex		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_0_ATOS.tex	it5012_0000_niku_0_ATOS.tex	Items/Misc	it5012_0000_niku_0_ATOS.tex		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_0_NRRO.tex	it5012_0000_niku_0_NRRO.tex	Items/Misc	it5012_0000_niku_0_NRRO.tex		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_ALBD.tex	it5012_0000_niku_ALBD.tex	Items/Misc	it5012_0000_niku_ALBD.tex		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_Atlas.gpbf	it5012_0000_niku_Atlas.gpbf	Items/Misc	it5012_0000_niku_Atlas.gpbf		
Art/Model/Item/it50/12/0000/textures/it5012_0000_niku_NRRO.tex	it5012_0000_niku_NRRO.tex	Items/Misc	it5012_0000_niku_NRRO.tex		
Art/Model/Item/it50/12/0002/it5012_0002_0.chain2	it5012_0002_0.chain2	Items/Misc	it5012_0002_0.chain2		
Art/Model/Item/it50/12/0002/it5012_0002_0.mdf2	it5012_0002_0.mdf2	Items/Misc	it5012_0002_0.mdf2		
Art/Model/Item/it50/12/0002/it5012_0002_0.mesh	it5012_0002_0.mesh	Items/Misc	it5012_0002_0.mesh		
Art/Model/Item/it50/12/0002/texture/it5012_0002_0_ALBD.tex	it5012_0002_0_ALBD.tex	Items/Misc	it5012_0002_0_ALBD.tex		
Art/Model/Item/it50/12/0002/texture/it5012_0002_0_NRRO.tex	it5012_0002_0_NRRO.tex	Items/Misc	it5012_0002_0_NRRO.tex		
Art/Model/Item/it50/12/0003/it5012_0003_0.mdf2	it5012_0003_0.mdf2	Items/Misc	it5012_0003_0.mdf2		
Art/Model/Item/it50/12/0003/it5012_0003_0.mesh	it5012_0003_0.mesh	Items/Misc	it5012_0003_0.mesh		
Art/Model/Item/it50/17/0007/it5017_0007_0.chain2	it5017_0007_0.chain2	Items/Misc	it5017_0007_0.chain2		
Art/Model/Item/it50/17/0007/it5017_0007_0.jntexprgraph	it5017_0007_0.jntexprgraph	Items/Misc	it5017_0007_0.jntexprgraph		
Art/Model/Item/it50/17/0007/it5017_0007_0.mdf2	it5017_0007_0.mdf2	Items/Misc	it5017_0007_0.mdf2		
Art/Model/Item/it50/17/0007/it5017_0007_0.mesh	it5017_0007_0.mesh	Items/Misc	it5017_0007_0.mesh		
Art/Model/Item/it50/17/0007/textures/it5017_0007_0_ALBD.tex	it5017_0007_0_ALBD.tex	Items/Misc	it5017_0007_0_ALBD.tex		
Art/Model/Item/it50/17/0007/textures/it5017_0007_0_EMI.tex	it5017_0007_0_EMI.tex	Items/Misc	it5017_0007_0_EMI.tex		
Art/Model/Item/it50/17/0007/textures/it5017_0007_0_NRRO.tex	it5017_0007_0_NRRO.tex	Items/Misc	it5017_0007_0_NRRO.tex		
Art/Model/Item/it50/25/0012/it5025_0012_0.mdf2	it5025_0012_0.mdf2	Items/Misc	it5025_0012_0.mdf2		
Art/Model/Item/it50/25/0012/it5025_0012_0.mesh	it5025_0012_0.mesh	Items/Misc	it5025_0012_0.mesh		
Art/Model/Item/it50/25/0012/it5025_0012_1.chain2	it5025_0012_1.chain2	Items/Misc	it5025_0012_1.chain2		
Art/Model/Item/it50/25/0012/it5025_0012_1.mdf2	it5025_0012_1.mdf2	Items/Misc	it5025_0012_1.mdf2		
Art/Model/Item/it50/25/0012/it5025_0012_1.mesh	it5025_0012_1.mesh	Items/Misc	it5025_0012_1.mesh		
Art/Model/Item/it50/25/0012/it5025_0012_2.chain2	it5025_0012_2.chain2	Items/Misc	it5025_0012_2.chain2		
Art/Model/Item/it50/25/0012/it5025_0012_2.mdf2	it5025_0012_2.mdf2	Items/Misc	it5025_0012_2.mdf2		
Art/Model/Item/it50/25/0012/it5025_0012_2.mesh	it5025_0012_2.mesh	Items/Misc	it5025_0012_2.mesh		
Art/Model/Item/it50/25/0012/it5025_0012_3.chain2	it5025_0012_3.chain2	Items/Misc	it5025_0012_3.chain2		
Art/Model/Item/it50/25/0012/it5025_0012_3.mdf2	it5025_0012_3.mdf2	Items/Misc	it5025_0012_3.mdf2		
Art/Model/Item/it50/25/0012/it5025_0012_3.mesh	it5025_0012_3.mesh	Items/Misc	it5025_0012_3.mesh		
Art/Model/Item/it50/25/0012/textures/it5025_0012_0_ALBD.tex	it5025_0012_0_ALBD.tex	Items/Misc	it5025_0012_0_ALBD.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_0_ATOS.tex	it5025_0012_0_ATOS.tex	Items/Misc	it5025_0012_0_ATOS.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_0_EMI.tex	it5025_0012_0_EMI.tex	Items/Misc	it5025_0012_0_EMI.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_0_NRRO.tex	it5025_0012_0_NRRO.tex	Items/Misc	it5025_0012_0_NRRO.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_1_ALBD.tex	it5025_0012_1_ALBD.tex	Items/Misc	it5025_0012_1_ALBD.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_1_ATOS.tex	it5025_0012_1_ATOS.tex	Items/Misc	it5025_0012_1_ATOS.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_1_EMI.tex	it5025_0012_1_EMI.tex	Items/Misc	it5025_0012_1_EMI.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_1_NRRO.tex	it5025_0012_1_NRRO.tex	Items/Misc	it5025_0012_1_NRRO.tex		
Art/Model/Item/it50/25/0012/textures/it5025_0012_2_ALBD.tex	it5025_0012_2_ALBD.tex	Items/Misc	it5025_0012_2_ALBD.tex		
Art/Model/Item/it50/25/0013/it5025_0013_0.mdf2	it5025_0013_0.mdf2	Items/Misc	it5025_0013_0.mdf2		
Art/Model/Item/it50/25/0013/it5025_0013_0.mesh	it5025_0013_0.mesh	Items/Misc	it5025_0013_0.mesh		
Art/Model/Item/it50/25/0013/it5025_0013_1.chain2	it5025_0013_1.chain2	Items/Misc	it5025_0013_1.chain2		
Art/Model/Item/it50/25/0013/it5025_0013_1.mdf2	it5025_0013_1.mdf2	Items/Misc	it5025_0013_1.mdf2		
Art/Model/Item/it50/25/0013/it5025_0013_1.mesh	it5025_0013_1.mesh	Items/Misc	it5025_0013_1.mesh		
Art/Model/Item/it50/25/0013/textures/it5025_0013_0_ALBD.tex	it5025_0013_0_ALBD.tex	Items/Misc	it5025_0013_0_ALBD.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_0_NRRO.tex	it5025_0013_0_NRRO.tex	Items/Misc	it5025_0013_0_NRRO.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_0_hair_ALBD.tex	it5025_0013_0_hair_ALBD.tex	Items/Misc	it5025_0013_0_hair_ALBD.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_0_hair_ATOS.tex	it5025_0013_0_hair_ATOS.tex	Items/Misc	it5025_0013_0_hair_ATOS.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_0_hair_NRRO.tex	it5025_0013_0_hair_NRRO.tex	Items/Misc	it5025_0013_0_hair_NRRO.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_1_ALBD.tex	it5025_0013_1_ALBD.tex	Items/Misc	it5025_0013_1_ALBD.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_1_FX_MSK4.tex	it5025_0013_1_FX_MSK4.tex	Items/Misc	it5025_0013_1_FX_MSK4.tex		
Art/Model/Item/it50/25/0013/textures/it5025_0013_1_NRRO.tex	it5025_0013_1_NRRO.tex	Items/Misc	it5025_0013_1_NRRO.tex		
Art/Model/Item/it50/25/0014/it5025_0014_0.mdf2	it5025_0014_0.mdf2	Items/Misc	it5025_0014_0.mdf2		
Art/Model/Item/it50/25/0014/it5025_0014_0.mesh	it5025_0014_0.mesh	Items/Misc	it5025_0014_0.mesh		
Art/Model/Item/it50/25/0014/texture/it5025_0014_0_ALBD.tex	it5025_0014_0_ALBD.tex	Items/Misc	it5025_0014_0_ALBD.tex		
Art/Model/Item/it50/25/0014/texture/it5025_0014_0_NRRO.tex	it5025_0014_0_NRRO.tex	Items/Misc	it5025_0014_0_NRRO.tex		
Art/Model/Item/it50/25/0015/it5025_0015_0.mdf2	it5025_0015_0.mdf2	Items/Misc	it5025_0015_0.mdf2		
Art/Model/Item/it50/25/0015/it5025_0015_0.mesh	it5025_0015_0.mesh	Items/Misc	it5025_0015_0.mesh		
Art/Model/Item/it50/25/0015/it5025_0015_1.mdf2	it5025_0015_1.mdf2	Items/Misc	it5025_0015_1.mdf2		
Art/Model/Item/it50/25/0015/it5025_0015_1.mesh	it5025_0015_1.mesh	Items/Misc	it5025_0015_1.mesh		
Art/Model/Item/it50/25/0015/it5025_0015_2.mdf2	it5025_0015_2.mdf2	Items/Misc	it5025_0015_2.mdf2		
Art/Model/Item/it50/25/0015/it5025_0015_2.mesh	it5025_0015_2.mesh	Items/Misc	it5025_0015_2.mesh		
Art/Model/Item/it50/25/0015/it5025_0015_3.mdf2	it5025_0015_3.mdf2	Items/Misc	it5025_0015_3.mdf2		
Art/Model/Item/it50/25/0015/it5025_0015_3.mesh	it5025_0015_3.mesh	Items/Misc	it5025_0015_3.mesh		
Art/Model/Item/it50/25/0015/it5025_0015_4.mdf2	it5025_0015_4.mdf2	Items/Misc	it5025_0015_4.mdf2		
Art/Model/Item/it50/25/0015/it5025_0015_4.mesh	it5025_0015_4.mesh	Items/Misc	it5025_0015_4.mesh		
Art/Model/Item/it50/25/0015/texture/it5025_0015_0_ALBD.tex	it5025_0015_0_ALBD.tex	Items/Misc	it5025_0015_0_ALBD.tex		
Art/Model/Item/it50/25/0015/texture/it5025_0015_0_FX_MSK4.tex	it5025_0015_0_FX_MSK4.tex	Items/Misc	it5025_0015_0_FX_MSK4.tex		
Art/Model/Item/it50/25/0015/texture/it5025_0015_0_NRRO.tex	it5025_0015_0_NRRO.tex	Items/Misc	it5025_0015_0_NRRO.tex		
Art/Model/Item/it50/25/0015/texture/it5025_0015_1_ALBD.tex	it5025_0015_1_ALBD.tex	Items/Misc	it5025_0015_1_ALBD.tex		
Art/Model/Item/it50/25/0015/texture/it5025_0015_1_NRRO.tex	it5025_0015_1_NRRO.tex	Items/Misc	it5025_0015_1_NRRO.tex		
Art/Model/Item/it50/27/0000/it5027_0000_0.mesh	Fender Guitar	Items/Misc	it5027_0000_0.mesh		
Art/Model/Item/it50/27/0001/it5027_0001_0.mesh	Fender Guitar Pick	Items/Misc	it5027_0001_0.mesh		
Art/Model/Item/it50/28/0000/it5028_0000_0.chain2	it5028_0000_0.chain2	Items/Misc	it5028_0000_0.chain2		
Art/Model/Item/it50/28/0000/it5028_0000_0.mdf2	it5028_0000_0.mdf2	Items/Misc	it5028_0000_0.mdf2		
Art/Model/Item/it50/28/0000/it5028_0000_0.mesh	it5028_0000_0.mesh	Items/Misc	it5028_0000_0.mesh		
Art/Model/Item/it50/28/0000/textures/it5028_0000_0_ALBD.tex	it5028_0000_0_ALBD.tex	Items/Misc	it5028_0000_0_ALBD.tex		
Art/Model/Item/it50/28/0000/textures/it5028_0000_0_ATOS.tex	it5028_0000_0_ATOS.tex	Items/Misc	it5028_0000_0_ATOS.tex		
Art/Model/Item/it50/28/0000/textures/it5028_0000_0_EMI.tex	it5028_0000_0_EMI.tex	Items/Misc	it5028_0000_0_EMI.tex		
Art/Model/Item/it50/28/0000/textures/it5028_0000_0_FX_MSK4.tex	it5028_0000_0_FX_MSK4.tex	Items/Misc	it5028_0000_0_FX_MSK4.tex		
Art/Model/Item/it50/28/0000/textures/it5028_0000_0_NRRO.tex	it5028_0000_0_NRRO.tex	Items/Misc	it5028_0000_0_NRRO.tex		
Art/Model/Item/it50/28/0001/it5028_0001_0.mdf2	it5028_0001_0.mdf2	Items/Misc	it5028_0001_0.mdf2		
Art/Model/Item/it50/28/0001/it5028_0001_0.mesh	it5028_0001_0.mesh	Items/Misc	it5028_0001_0.mesh		
Art/Model/Item/it50/28/0001/textures/it5028_0001_0_ALBD.tex	it5028_0001_0_ALBD.tex	Items/Misc	it5028_0001_0_ALBD.tex		
Art/Model/Item/it50/28/0001/textures/it5028_0001_0_EMI.tex	it5028_0001_0_EMI.tex	Items/Misc	it5028_0001_0_EMI.tex		
Art/Model/Item/it50/28/0001/textures/it5028_0001_0_FX_MSK4.tex	it5028_0001_0_FX_MSK4.tex	Items/Misc	it5028_0001_0_FX_MSK4.tex		
Art/Model/Item/it50/28/0001/textures/it5028_0001_0_NRRO.tex	it5028_0001_0_NRRO.tex	Items/Misc	it5028_0001_0_NRRO.tex		
Art/Model/Item/it50/28/0002/it5028_0002_0.mdf2	it5028_0002_0.mdf2	Items/Misc	it5028_0002_0.mdf2		
Art/Model/Item/it50/28/0002/it5028_0002_0.mesh	it5028_0002_0.mesh	Items/Misc	it5028_0002_0.mesh		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_ALBD.tex	it5028_0002_0_ALBD.tex	Items/Misc	it5028_0002_0_ALBD.tex		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_EMI.tex	it5028_0002_0_EMI.tex	Items/Misc	it5028_0002_0_EMI.tex		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_FX_MSK4.tex	it5028_0002_0_FX_MSK4.tex	Items/Misc	it5028_0002_0_FX_MSK4.tex		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_NRM.tex	it5028_0002_0_NRM.tex	Items/Misc	it5028_0002_0_NRM.tex		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_NRRO.tex	it5028_0002_0_NRRO.tex	Items/Misc	it5028_0002_0_NRRO.tex		
Art/Model/Item/it50/28/0002/textuers/it5028_0002_0_detail_MSK4.tex	it5028_0002_0_detail_MSK4.tex	Items/Misc	it5028_0002_0_detail_MSK4.tex		
Art/Model/Item/it50/28/0003/it5028_0003_0.mdf2	it5028_0003_0.mdf2	Items/Misc	it5028_0003_0.mdf2		
Art/Model/Item/it50/28/0003/it5028_0003_0.mesh	it5028_0003_0.mesh	Items/Misc	it5028_0003_0.mesh		
Art/Model/Item/it50/28/0003/textures/VFX_Wing_01_ALBD.tex	VFX_Wing_01_ALBD.tex	Items/Misc	VFX_Wing_01_ALBD.tex		
Art/Model/Item/it50/28/0003/textures/VFX_Wing_01_ATOS.tex	VFX_Wing_01_ATOS.tex	Items/Misc	VFX_Wing_01_ATOS.tex		
Art/Model/Item/it50/28/0003/textures/VFX_Wing_01_FX_MSK4.tex	VFX_Wing_01_FX_MSK4.tex	Items/Misc	VFX_Wing_01_FX_MSK4.tex		
Art/Model/Item/it50/28/0003/textures/VFX_Wing_01_NRRO.tex	VFX_Wing_01_NRRO.tex	Items/Misc	VFX_Wing_01_NRRO.tex		
Art/Model/Item/it50/28/0004/it5028_0004_0.mdf2	it5028_0004_0.mdf2	Items/Misc	it5028_0004_0.mdf2		
Art/Model/Item/it50/28/0004/it5028_0004_0.mesh	it5028_0004_0.mesh	Items/Misc	it5028_0004_0.mesh		
Art/Model/Item/it50/28/0004/textures/VFX_Wing_00_ALBD.tex	VFX_Wing_00_ALBD.tex	Items/Misc	VFX_Wing_00_ALBD.tex		
Art/Model/Item/it50/28/0004/textures/VFX_Wing_00_ATOS.tex	VFX_Wing_00_ATOS.tex	Items/Misc	VFX_Wing_00_ATOS.tex		
Art/Model/Item/it50/28/0004/textures/VFX_Wing_00_EMI.tex	VFX_Wing_00_EMI.tex	Items/Misc	VFX_Wing_00_EMI.tex		
Art/Model/Item/it50/28/0004/textures/VFX_Wing_00_FX_MSK4.tex	VFX_Wing_00_FX_MSK4.tex	Items/Misc	VFX_Wing_00_FX_MSK4.tex		
Art/Model/Item/it50/28/0004/textures/VFX_Wing_00_NRRO.tex	VFX_Wing_00_NRRO.tex	Items/Misc	VFX_Wing_00_NRRO.tex		
Art/Model/Item/it51/00/0006/it5100_0006_0.mdf2	it5100_0006_0.mdf2	Items/Misc	it5100_0006_0.mdf2		
Art/Model/Item/it51/00/0007/it5100_0007_0.mdf2	it5100_0007_0.mdf2	Items/Misc	it5100_0007_0.mdf2		
Art/Model/Item/it55/10/0025/it5510_0025_0.chain2	it5510_0025_0.chain2	Items/Misc	it5510_0025_0.chain2		
Art/Model/Item/it55/10/0300/it5510_0300_1.jcns	it5510_0300_1.jcns	Items/Misc	it5510_0300_1.jcns		
Art/Model/Item/it55/10/0300/it5510_0300_1.jntexprgraph	it5510_0300_1.jntexprgraph	Items/Misc	it5510_0300_1.jntexprgraph		
Art/Model/Item/it55/10/0300/it5510_0300_1.mdf2	it5510_0300_1.mdf2	Items/Misc	it5510_0300_1.mdf2		
Art/Model/Item/it55/10/0300/it5510_0300_1.mesh	it5510_0300_1.mesh	Items/Misc	it5510_0300_1.mesh		
Art/Model/Item/it55/10/0300/textures/it5510_0300_0_ALBD.tex	it5510_0300_0_ALBD.tex	Items/Misc	it5510_0300_0_ALBD.tex		
Art/Model/Item/it55/10/0301/it5510_0301_0.jcns	it5510_0301_0.jcns	Items/Misc	it5510_0301_0.jcns		
Art/Model/Item/it55/10/0301/it5510_0301_0.jntexprgraph	it5510_0301_0.jntexprgraph	Items/Misc	it5510_0301_0.jntexprgraph		
Art/Model/Item/it55/10/0301/it5510_0301_0.mdf2	it5510_0301_0.mdf2	Items/Misc	it5510_0301_0.mdf2		
Art/Model/Item/it55/10/0301/it5510_0301_0.mesh	it5510_0301_0.mesh	Items/Misc	it5510_0301_0.mesh		
Art/Model/Item/it55/10/0302/it5510_0302_0.mdf2	it5510_0302_0.mdf2	Items/Misc	it5510_0302_0.mdf2		
Art/Model/Item/it55/10/0302/it5510_0302_0.mesh	it5510_0302_0.mesh	Items/Misc	it5510_0302_0.mesh		
Art/Model/Item/it55/10/0302/textures/it5510_0302_0_megane_MSK4.tex	it5510_0302_0_megane_MSK4.tex	Items/Misc	it5510_0302_0_megane_MSK4.tex		
Art/Model/Item/it55/10/0303/it5510_0303_0.mdf2	it5510_0303_0.mdf2	Items/Misc	it5510_0303_0.mdf2		
Art/Model/Item/it55/10/0303/it5510_0303_0.mesh	it5510_0303_0.mesh	Items/Misc	it5510_0303_0.mesh		
Art/Model/Item/it55/10/0304/it5510_0304_0.mdf2	it5510_0304_0.mdf2	Items/Misc	it5510_0304_0.mdf2		
Art/Model/Item/it55/10/0304/it5510_0304_0.mesh	it5510_0304_0.mesh	Items/Misc	it5510_0304_0.mesh		
Art/Model/Item/it55/10/0305/it5510_0305_0.jcns	it5510_0305_0.jcns	Items/Misc	it5510_0305_0.jcns		
Art/Model/Item/it55/10/0305/it5510_0305_0.jntexprgraph	it5510_0305_0.jntexprgraph	Items/Misc	it5510_0305_0.jntexprgraph		
