File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
Art/Model/Item/it02/00/0015/it0200_0015_1.chain2	Kut-Ku Pair (R) (Chain Physics)	Weapons/Dual Blades	it0200_0015_1.chain2,Kut-Ku Pair II,Dual Kut-Ku		
Art/Model/Item/it02/00/0015/it0200_0015_1.mesh	Kut-Ku Pair (R)	Weapons/Dual Blades	it0200_0015_1.mesh,Kut-Ku Pair II,Dual Kut-Ku		
Art/Model/Item/it02/00/0016/it0200_0016_0.mesh	Dual Battleaxes (L)	Weapons/Dual Blades	it0200_0016_0.mesh,Dual Battleaxes II,Final Battleaxes		
Art/Model/Item/it02/00/0016/it0200_0016_1.mesh	Dual Battleaxes (R)	Weapons/Dual Blades	it0200_0016_1.mesh,Dual Battleaxes II,Final Battleaxes		
Art/Model/Item/it02/00/0017/it0200_0017_0.mesh	Twin Acrus (L)	Weapons/Dual Blades	it0200_0017_0.mesh,Levin Acrus (L),Twin Acrus (L)		
Art/Model/Item/it02/00/0017/it0200_0017_1.mesh	Twin Acrus (R)	Weapons/Dual Blades	it0200_0017_1.mesh,Levin Acrus (R),Twin Acrus (R)		
Art/Model/Item/it02/00/0018/it0200_0018_0.mesh	Gravios Warmakers (L)	Weapons/Dual Blades	it0200_0018_0.mesh,Gravios Conquerors		
Art/Model/Item/it02/00/0018/it0200_0018_1.mesh	Gravios Warmakers (R)	Weapons/Dual Blades	it0200_0018_1.mesh,Gravios Conquerors		
Art/Model/Item/it02/00/0019/it0200_0019_0.mesh	Blango Sai (L)	Weapons/Dual Blades	it0200_0019_0.mesh,Blango Trishula		
Art/Model/Item/it02/00/0019/it0200_0019_1.mesh	Blango Sai (R)	Weapons/Dual Blades	it0200_0019_1.mesh,Blango Trishula		
Art/Model/Item/it02/00/0021/it0200_0021_0.chain2	G. Veldian Harpes (L) (Chain Physics)	Weapons/Dual Blades	it0200_0021_0.chain2,G. Veldian Harpes II,G. Inspired Ywain		
Art/Model/Item/it02/00/0021/it0200_0021_0.mesh	G. Veldian Harpes (L)	Weapons/Dual Blades	it0200_0021_0.mesh,G. Veldian Harpes II,G. Inspired Ywain		
Art/Model/Item/it02/00/0021/it0200_0021_1.chain2	G. Veldian Harpes (R) (Chain Physics)	Weapons/Dual Blades	it0200_0021_1.chain2,G. Veldian Harpes II,G. Inspired Ywain		
Art/Model/Item/it02/00/0021/it0200_0021_1.mesh	G. Veldian Harpes (R)	Weapons/Dual Blades	it0200_0021_1.mesh,G. Veldian Harpes II,G. Inspired Ywain		
Art/Model/Item/it02/00/0023/it0200_0023_0.mesh	Jin Dhakoo (L)	Weapons/Dual Blades	it0200_0023_0.mesh,Precipice Ulokiem		
Art/Model/Item/it02/00/0023/it0200_0023_1.mesh	Jin Dhakoo (R)	Weapons/Dual Blades	it0200_0023_1.mesh,Precipice Ulokiem		
Art/Model/Item/it02/00/0026/it0200_0026_0.chain2	Veldian Harpes (L) (Chain Physics)	Weapons/Dual Blades	it0200_0026_0.chain2,Inspired Ywain		
Art/Model/Item/it02/00/0026/it0200_0026_0.mesh	Veldian Harpes (L)	Weapons/Dual Blades	it0200_0026_0.mesh,Inspired Ywain		
Art/Model/Item/it02/00/0026/it0200_0026_1.chain2	Veldian Harpes (R) (Chain Physics)	Weapons/Dual Blades	it0200_0026_1.chain2,Inspired Ywain		
Art/Model/Item/it02/00/0026/it0200_0026_1.mesh	Veldian Harpes (R)	Weapons/Dual Blades	it0200_0026_1.mesh,Inspired Ywain		
Art/Model/Item/it02/00/0028/it0200_0028_0.chain2	Hope Daggers (L) (Chain Physics)	Weapons/Dual Blades	it0200_0028_0.chain2,Hope Daggers II,Hope Daggers III,Hope Daggers IV,Hope Daggers V,Esperanza Daggers		
Art/Model/Item/it02/00/0028/it0200_0028_0.mesh	Hope Daggers (L)	Weapons/Dual Blades	it0200_0028_0.mesh,Hope Daggers II,Hope Daggers III,Hope Daggers IV,Hope Daggers V,Esperanza Daggers		
Art/Model/Item/it02/00/0028/it0200_0028_1.chain2	Hope Daggers (R) (Chain Physics)	Weapons/Dual Blades	it0200_0028_1.chain2,Hope Daggers II,Hope Daggers III,Hope Daggers IV,Hope Daggers V,Esperanza Daggers		
Art/Model/Item/it02/00/0028/it0200_0028_1.mesh	Hope Daggers (R)	Weapons/Dual Blades	it0200_0028_1.mesh,Hope Daggers II,Hope Daggers III,Hope Daggers IV,Hope Daggers V,Esperanza Daggers		
Art/Model/Item/it02/01/0001/it0201_0001_0.mesh	Dual Hatchets (L)	Weapons/Dual Blades	it0201_0001_0.mesh,Dual Hatchets II,Dual Hatchets III,Dual Cleavers		
Art/Model/Item/it02/01/0001/it0201_0001_1.mesh	Dual Hatchets (R)	Weapons/Dual Blades	it0201_0001_1.mesh,Dual Hatchets II,Dual Hatchets III,Dual Cleavers		
Art/Model/Item/it02/01/0004/it0201_0004_0.mesh	Bone Hatchets (L)	Weapons/Dual Blades	it0201_0004_0.mesh,Bone Hatchets II,Bone Hatchets III,Bone Hatchets IV,Wild Hatchets		
Art/Model/Item/it02/01/0004/it0201_0004_1.mesh	Bone Hatchets (R)	Weapons/Dual Blades	it0201_0004_1.mesh,Bone Hatchets II,Bone Hatchets III,Bone Hatchets IV,Wild Hatchets		
Art/Model/Item/it02/10/0000/it0210_0000_0.mesh	Twin Albiraths (L)	Weapons/Dual Blades	it0210_0000_0.mesh,Twin Albiraths II,Wyvern Sentinels		
Art/Model/Item/it02/10/0000/it0210_0000_1.mesh	Twin Albiraths (R)	Weapons/Dual Blades	it0210_0000_1.mesh,Twin Albiraths II,Wyvern Sentinels		
Art/Model/Item/it02/10/0001/it0210_0001_0.chain2	Chthonian Kusarigamas (L) (Chain Physics)	Weapons/Dual Blades	it0210_0001_0.chain2,Chthonian Kusarigamas II,Bequeathed Oblivion		
Art/Model/Item/it02/10/0001/it0210_0001_0.mesh	Chthonian Kusarigamas (L)	Weapons/Dual Blades	it0210_0001_0.mesh,Chthonian Kusarigamas II,Bequeathed Oblivion		
Art/Model/Item/it02/10/0001/it0210_0001_1.chain2	Chthonian Kusarigamas (R) (Chain Physics)	Weapons/Dual Blades	it0210_0001_1.chain2,Chthonian Kusarigamas II,Bequeathed Oblivion		
Art/Model/Item/it02/10/0001/it0210_0001_1.mesh	Chthonian Kusarigamas (R)	Weapons/Dual Blades	it0210_0001_1.mesh,Chthonian Kusarigamas II,Bequeathed Oblivion		
Art/Model/Item/it02/10/0002/it0210_0002_0.chain2	Dosha Guardflayers (L) (Chain Physics)	Weapons/Dual Blades	it0210_0002_0.chain2,Dosha Guardflayers II,Guardflayers Urbastra		
Art/Model/Item/it02/10/0002/it0210_0002_0.mesh	Dosha Guardflayers (L)	Weapons/Dual Blades	it0210_0002_0.mesh,Dosha Guardflayers II,Guardflayers Urbastra		
Art/Model/Item/it02/10/0002/it0210_0002_1.chain2	Dosha Guardflayers (R) (Chain Physics)	Weapons/Dual Blades	it0210_0002_1.chain2,Dosha Guardflayers II,Guardflayers Urbastra		
Art/Model/Item/it02/10/0002/it0210_0002_1.mesh	Dosha Guardflayers (R)	Weapons/Dual Blades	it0210_0002_1.mesh,Dosha Guardflayers II,Guardflayers Urbastra		
Art/Model/Item/it02/10/0003/it0210_0003_0.mesh	Whirling Fulgur (L)	Weapons/Dual Blades	it0210_0003_0.mesh,Fulgurtwins Guardiana		
Art/Model/Item/it02/10/0003/it0210_0003_1.mesh	Whirling Fulgur (R)	Weapons/Dual Blades	it0210_0003_1.mesh,Fulgurtwins Guardiana		
Art/Model/Item/it02/10/0004/it0210_0004_0.mesh	Artian Edges (L)	Weapons/Dual Blades	it0210_0004_0.mesh,Artian Edges II,Tiltkreise		
Art/Model/Item/it02/10/0004/it0210_0004_1.mesh	Artian Edges (R)	Weapons/Dual Blades	it0210_0004_1.mesh,Artian Edges II,Tiltkreise		
Art/Model/Item/it03/00/0000/it0300_0000_0.chain2	Dosha Fatecleaver (Chain Physics)	Weapons/Long Sword	it0300_0000_0.chain2,Dosha Fatecleaver II,Dosha Fatecleaver III		
Art/Model/Item/it03/00/0000/it0300_0000_0.mesh	Dosha Fatecleaver	Weapons/Long Sword	it0300_0000_0.mesh,Dosha Fatecleaver II,Dosha Fatecleaver III		
Art/Model/Item/it03/00/0000/it0300_0000_1.mesh	Dosha Fatecleaver (Sheath)	Weapons/Long Sword	it0300_0000_1.mesh,Dosha Fatecleaver II,Dosha Fatecleaver III		
Art/Model/Item/it03/00/0001/it0300_0001_0.chain2	Fatecleaver Kimkemush (Chain Physics)	Weapons/Long Sword	it0300_0001_0.chain2		
Art/Model/Item/it03/00/0001/it0300_0001_0.mesh	Fatecleaver Kimkemush	Weapons/Long Sword	it0300_0001_0.mesh		
Art/Model/Item/it03/00/0001/it0300_0001_1.mesh	Fatecleaver Kimkemush (Sheath)	Weapons/Long Sword	it0300_0001_1.mesh		
Art/Model/Item/it03/00/0002/it0300_0002_0.mesh	Khanga Edge 	Weapons/Long Sword	it0300_0002_0.mesh,Khanga Rebellion ,Khanga Edge 		
Art/Model/Item/it03/00/0002/it0300_0002_1.mesh	Khanga Edge (Sheath)	Weapons/Long Sword	it0300_0002_1.mesh,Khanga Rebellion (Sheath),Khanga Edge (Sheath)		
Art/Model/Item/it03/00/0003/it0300_0003_0.chain2	Hope Edge (Chain Physics)	Weapons/Long Sword	it0300_0003_0.chain2,Hope Edge II,Hope Edge III,Hope Edge IV,Hope Edge V,Esperanza Edge		
Art/Model/Item/it03/00/0003/it0300_0003_0.mesh	Hope Edge	Weapons/Long Sword	it0300_0003_0.mesh,Hope Edge II,Hope Edge III,Hope Edge IV,Hope Edge V,Esperanza Edge		
Art/Model/Item/it03/00/0003/it0300_0003_1.mesh	Hope Edge (Sheath)	Weapons/Long Sword	it0300_0003_1.mesh,Hope Edge II,Hope Edge III,Hope Edge IV,Hope Edge V,Esperanza Edge		
Art/Model/Item/it03/00/0004/it0300_0004_0.mesh	Quematrice Lima	Weapons/Long Sword	it0300_0004_0.mesh,Quematrice Lima II,Quematrice Lima III,Quematrice Lima IV		
Art/Model/Item/it03/00/0004/it0300_0004_1.chain2	Quematrice Lima (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0004_1.chain2,Quematrice Lima II,Quematrice Lima III,Quematrice Lima IV		
Art/Model/Item/it03/00/0004/it0300_0004_1.mesh	Quematrice Lima (Sheath)	Weapons/Long Sword	it0300_0004_1.mesh,Quematrice Lima II,Quematrice Lima III,Quematrice Lima IV		
Art/Model/Item/it03/00/0005/it0300_0005_0.mesh	Firetrail Ferrocere	Weapons/Long Sword	it0300_0005_0.mesh		
Art/Model/Item/it03/00/0005/it0300_0005_1.chain2	Firetrail Ferrocere (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0005_1.chain2		
Art/Model/Item/it03/00/0005/it0300_0005_1.mesh	Firetrail Ferrocere (Sheath)	Weapons/Long Sword	it0300_0005_1.mesh		
Art/Model/Item/it03/00/0006/it0300_0006_0.mesh	Barina Flamberge	Weapons/Long Sword	it0300_0006_0.mesh,Barina Flamberge II,Barina Flamberge III,Barina Flamberge IV		
Art/Model/Item/it03/00/0006/it0300_0006_1.chain2	Barina Flamberge (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0006_1.chain2,Barina Flamberge II,Barina Flamberge III,Barina Flamberge IV		
Art/Model/Item/it03/00/0006/it0300_0006_1.mesh	Barina Flamberge (Sheath)	Weapons/Long Sword	it0300_0006_1.mesh,Barina Flamberge II,Barina Flamberge III,Barina Flamberge IV		
Art/Model/Item/it03/00/0007/it0300_0007_0.mesh	Lala Ornithocton	Weapons/Long Sword	it0300_0007_0.mesh		
Art/Model/Item/it03/00/0007/it0300_0007_1.chain2	Lala Ornithocton (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0007_1.chain2		
Art/Model/Item/it03/00/0007/it0300_0007_1.mesh	Lala Ornithocton (Sheath)	Weapons/Long Sword	it0300_0007_1.mesh		
Art/Model/Item/it03/00/0008/it0300_0008_0.chain2	Uth Khlunda (Chain Physics)	Weapons/Long Sword	it0300_0008_0.chain2,Uth Khlunda II,Uth Khlunda III,Khlunda-of-the-Waves		
Art/Model/Item/it03/00/0008/it0300_0008_0.mesh	Uth Khlunda	Weapons/Long Sword	it0300_0008_0.mesh,Uth Khlunda II,Uth Khlunda III,Khlunda-of-the-Waves		
Art/Model/Item/it03/00/0008/it0300_0008_1.chain2	Uth Khlunda (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0008_1.chain2,Uth Khlunda II,Uth Khlunda III,Khlunda-of-the-Waves		
Art/Model/Item/it03/00/0008/it0300_0008_1.mesh	Uth Khlunda (Sheath)	Weapons/Long Sword	it0300_0008_1.mesh,Uth Khlunda II,Uth Khlunda III,Khlunda-of-the-Waves		
Art/Model/Item/it03/00/0009/it0300_0009_0.mesh	Rompo Hacker	Weapons/Long Sword	it0300_0009_0.mesh,Rompo Hacker II,Rompo Hacker III,Rompo Mytoxin		
Art/Model/Item/it03/00/0009/it0300_0009_1.mesh	Rompo Hacker (Sheath)	Weapons/Long Sword	it0300_0009_1.mesh,Rompo Hacker II,Rompo Hacker III,Rompo Mytoxin		
Art/Model/Item/it03/00/0010/it0300_0010_0.chain2	Rey Tonitrus (Chain Physics)	Weapons/Long Sword	it0300_0010_0.chain2,Rey Tonitrus II,Rey Tonitrus III,Tonitrus Clairblade		
Art/Model/Item/it03/00/0010/it0300_0010_0.mesh	Rey Tonitrus	Weapons/Long Sword	it0300_0010_0.mesh,Rey Tonitrus II,Rey Tonitrus III,Tonitrus Clairblade		
Art/Model/Item/it03/00/0010/it0300_0010_1.chain2	Rey Tonitrus (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0010_1.chain2,Rey Tonitrus II,Rey Tonitrus III,Tonitrus Clairblade		
Art/Model/Item/it03/00/0010/it0300_0010_1.mesh	Rey Tonitrus (Sheath)	Weapons/Long Sword	it0300_0010_1.mesh,Rey Tonitrus II,Rey Tonitrus III,Tonitrus Clairblade		
Art/Model/Item/it03/00/0011/it0300_0011_0.mesh	Wyvern Blade "Verde"	Weapons/Long Sword	it0300_0011_0.mesh,Wyvern Blade "Verde" II,Wyvern Blade "Holly"		
Art/Model/Item/it03/00/0011/it0300_0011_1.mesh	Wyvern Blade "Verde" (Sheath)	Weapons/Long Sword	it0300_0011_1.mesh,Wyvern Blade "Verde" II,Wyvern Blade "Holly"		
Art/Model/Item/it03/00/0012/it0300_0012_0.mesh	Wyvern Blade "Blood"	Weapons/Long Sword	it0300_0012_0.mesh,Wyvern Blade "Maple"		
Art/Model/Item/it03/00/0012/it0300_0012_1.mesh	Wyvern Blade "Blood" (Sheath)	Weapons/Long Sword	it0300_0012_1.mesh,Wyvern Blade "Maple"		
Art/Model/Item/it03/00/0013/it0300_0013_0.mesh	Stahlfakt	Weapons/Long Sword	it0300_0013_0.mesh,Stahlrecht		
Art/Model/Item/it03/00/0013/it0300_0013_1.mesh	Stahlfakt (Sheath)	Weapons/Long Sword	it0300_0013_1.mesh,Stahlrecht		
Art/Model/Item/it03/00/0014/it0300_0014_0.mesh	Blood Cry	Weapons/Long Sword	it0300_0014_0.mesh,Blood Cry II,Blood Cry III,Blood Scream		
Art/Model/Item/it03/00/0014/it0300_0014_1.mesh	Blood Cry (Sheath)	Weapons/Long Sword	it0300_0014_1.mesh,Blood Cry II,Blood Cry III,Blood Scream		
Art/Model/Item/it03/00/0015/it0300_0015_0.chain2	Windclaw Blade (Chain Physics)	Weapons/Long Sword	it0300_0015_0.chain2,Windclaw Blade II,Windclaw Blade III,Windclaw Kiribami		
Art/Model/Item/it03/00/0015/it0300_0015_0.mesh	Windclaw Blade	Weapons/Long Sword	it0300_0015_0.mesh,Windclaw Blade II,Windclaw Blade III,Windclaw Kiribami		
Art/Model/Item/it03/00/0015/it0300_0015_1.chain2	Windclaw Blade (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0015_1.chain2,Windclaw Blade II,Windclaw Blade III,Windclaw Kiribami		
Art/Model/Item/it03/00/0015/it0300_0015_1.mesh	Windclaw Blade (Sheath)	Weapons/Long Sword	it0300_0015_1.mesh,Windclaw Blade II,Windclaw Blade III,Windclaw Kiribami		
Art/Model/Item/it03/00/0016/it0300_0016_0.mesh	Scavenger Pickaxe 	Weapons/Long Sword	it0300_0016_0.mesh,Mad Scavenger Pickaxe ,Scavenger Pickaxe 		
Art/Model/Item/it03/00/0016/it0300_0016_1.mesh	Scavenger Pickaxe (Sheath)	Weapons/Long Sword	it0300_0016_1.mesh,Mad Scavenger Pickaxe (Sheath),Scavenger Pickaxe (Sheath)		
Art/Model/Item/it03/00/0018/it0300_0018_0.mesh	Thunderclap 	Weapons/Long Sword	it0300_0018_0.mesh,Heaven's Thunder ,Thunderclap 		
Art/Model/Item/it03/00/0018/it0300_0018_1.mesh	Thunderclap (Sheath)	Weapons/Long Sword	it0300_0018_1.mesh,Heaven's Thunder (Sheath),Thunderclap (Sheath)		
Art/Model/Item/it03/00/0019/it0300_0019_0.mesh	Blanberge	Weapons/Long Sword	it0300_0019_0.mesh,Blangongaberge		
Art/Model/Item/it03/00/0019/it0300_0019_1.mesh	Blanberge (Sheath)	Weapons/Long Sword	it0300_0019_1.mesh,Blangongaberge		
Art/Model/Item/it03/00/0021/it0300_0021_0.chain2	G. Veldian Ensis (Chain Physics)	Weapons/Long Sword	it0300_0021_0.chain2,G. Veldian Ensis II,G. Righteous Lancelot		
Art/Model/Item/it03/00/0021/it0300_0021_0.mesh	G. Veldian Ensis	Weapons/Long Sword	it0300_0021_0.mesh,G. Veldian Ensis II,G. Righteous Lancelot		
Art/Model/Item/it03/00/0021/it0300_0021_1.chain2	G. Veldian Ensis (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0021_1.chain2,G. Veldian Ensis II,G. Righteous Lancelot		
Art/Model/Item/it03/00/0021/it0300_0021_1.mesh	G. Veldian Ensis (Sheath)	Weapons/Long Sword	it0300_0021_1.mesh,G. Veldian Ensis II,G. Righteous Lancelot		
Art/Model/Item/it03/00/0024/it0300_0024_0.chain2	Veldian Ensis (Chain Physics)	Weapons/Long Sword	it0300_0024_0.chain2,Righteous Lancelot		
Art/Model/Item/it03/00/0024/it0300_0024_0.mesh	Veldian Ensis	Weapons/Long Sword	it0300_0024_0.mesh,Righteous Lancelot		
Art/Model/Item/it03/00/0024/it0300_0024_1.chain2	Veldian Ensis (Sheath) (Chain Physics)	Weapons/Long Sword	it0300_0024_1.chain2,Righteous Lancelot		
Art/Model/Item/it03/00/0024/it0300_0024_1.mesh	Veldian Ensis (Sheath)	Weapons/Long Sword	it0300_0024_1.mesh,Righteous Lancelot		
Art/Model/Item/it03/01/0000/it0301_0000_0.mesh	Iron Katana	Weapons/Long Sword	it0301_0000_0.mesh,Iron Katana II,Iron Katana III		
Art/Model/Item/it03/01/0000/it0301_0000_1.mesh	Iron Katana (Sheath)	Weapons/Long Sword	it0301_0000_1.mesh,Iron Katana II,Iron Katana III		
Art/Model/Item/it03/01/0002/it0301_0002_0.mesh	Keen Edge	Weapons/Long Sword	it0301_0002_0.mesh		
Art/Model/Item/it03/01/0002/it0301_0002_1.mesh	Keen Edge (Sheath)	Weapons/Long Sword	it0301_0002_1.mesh		
Art/Model/Item/it03/01/0004/it0301_0004_0.mesh	Bone Shotel	Weapons/Long Sword	it0301_0004_0.mesh,Bone Shotel II,Bone Shotel III,Bone Shotel IV,Hard Bone Shotel		
Art/Model/Item/it03/01/0004/it0301_0004_1.mesh	Bone Shotel (Sheath)	Weapons/Long Sword	it0301_0004_1.mesh,Bone Shotel II,Bone Shotel III,Bone Shotel IV,Hard Bone Shotel		
Art/Model/Item/it03/10/0000/it0310_0000_0.mesh	Wyvern Blade "Ash"	Weapons/Long Sword	it0310_0000_0.mesh,Wyvern Blade "Ash" II,Wyvern Blade "Lily"		
Art/Model/Item/it03/10/0000/it0310_0000_1.mesh	Wyvern Blade "Ash" (Sheath)	Weapons/Long Sword	it0310_0000_1.mesh,Wyvern Blade "Ash" II,Wyvern Blade "Lily"		
Art/Model/Item/it03/10/0001/it0310_0001_0.chain2	Dosha Gravecleaver (Chain Physics)	Weapons/Long Sword	it0310_0001_0.chain2,Dosha Gravecleaver II,Gravecleaver Urkemush		
Art/Model/Item/it03/10/0001/it0310_0001_0.mesh	Dosha Gravecleaver	Weapons/Long Sword	it0310_0001_0.mesh,Dosha Gravecleaver II,Gravecleaver Urkemush		
Art/Model/Item/it03/10/0001/it0310_0001_1.mesh	Dosha Gravecleaver (Sheath)	Weapons/Long Sword	it0310_0001_1.mesh,Dosha Gravecleaver II,Gravecleaver Urkemush		
Art/Model/Item/it03/10/0002/it0310_0002_0.chain2	Gnashing Fulgur (Chain Physics)	Weapons/Long Sword	it0310_0002_0.chain2,Fulgurblade Guardiana		
Art/Model/Item/it03/10/0002/it0310_0002_0.mesh	Gnashing Fulgur	Weapons/Long Sword	it0310_0002_0.mesh,Fulgurblade Guardiana		
Art/Model/Item/it03/10/0002/it0310_0002_1.chain2	Gnashing Fulgur (Sheath) (Chain Physics)	Weapons/Long Sword	it0310_0002_1.chain2,Fulgurblade Guardiana		
Art/Model/Item/it03/10/0002/it0310_0002_1.mesh	Gnashing Fulgur (Sheath)	Weapons/Long Sword	it0310_0002_1.mesh,Fulgurblade Guardiana		
Art/Model/Item/it03/10/0003/it0310_0003_0.mesh	Artian Saber	Weapons/Long Sword	it0310_0003_0.mesh,Artian Saber II,Dimensius		
Art/Model/Item/it03/10/0003/it0310_0003_1.mesh	Artian Saber (Sheath)	Weapons/Long Sword	it0310_0003_1.mesh,Artian Saber II,Dimensius		
Art/Model/Item/it03/99/it0399_0000_0.chain2	Dosha Fatecleaver (Chain Physics)	Weapons/Long Sword	it0399_0000_0.chain2,Dosha Fatecleaver II,Dosha Fatecleaver III		
Art/Model/Item/it03/99/it0399_0000_1.chain2	Dosha Fatecleaver (Sheath) (Chain Physics)	Weapons/Long Sword	it0399_0000_1.chain2,Dosha Fatecleaver II,Dosha Fatecleaver III		
Art/Model/Item/it04/00/0000/it0400_0000_0.mesh	Chata Clobberer	Weapons/Hammer	it0400_0000_0.mesh,Chata Clobberer II,Chata Clobberer III,Chata Clobberer IV		
Art/Model/Item/it04/00/0001/it0400_0001_0.mesh	Shrouded Aghaturi	Weapons/Hammer	it0400_0001_0.mesh		
Art/Model/Item/it04/00/0002/it0400_0002_0.mesh	Hope Hammer	Weapons/Hammer	it0400_0002_0.mesh,Hope Hammer II,Hope Hammer III,Hope Hammer IV,Hope Hammer V,Esperanza Hammer		
Art/Model/Item/it04/00/0004/it0400_0004_0.chain2	Jail Hammer (Chain Physics)	Weapons/Hammer	it0400_0004_0.chain2,Jail Hammer II,Jail Hammer III,Jail Hammer IV,Binder Mace		
Art/Model/Item/it04/00/0004/it0400_0004_0.mesh	Jail Hammer	Weapons/Hammer	it0400_0004_0.mesh,Jail Hammer II,Jail Hammer III,Jail Hammer IV,Binder Mace		
Art/Model/Item/it04/00/0005/it0400_0005_0.mesh	Balahara Hammer	Weapons/Hammer	it0400_0005_0.mesh,Balahara Hammer II,Balahara Hammer III,Balahara Hammer IV		
Art/Model/Item/it04/00/0006/it0400_0006_0.mesh	Sandsea Siamitiya	Weapons/Hammer	it0400_0006_0.mesh		
Art/Model/Item/it04/00/0007/it0400_0007_0.mesh	Rompo Wrecker	Weapons/Hammer	it0400_0007_0.mesh,Rompo Wrecker II,Rompo Wrecker III,Rompo Robustox		
Art/Model/Item/it04/00/0008/it0400_0008_0.mesh	Red Bludgeon	Weapons/Hammer	it0400_0008_0.mesh,Huracan Hammer		
Art/Model/Item/it04/00/0009/it0400_0009_0.mesh	Wuchtblick	Weapons/Hammer	it0400_0009_0.mesh,Grimmblick		
Art/Model/Item/it04/00/0010/it0400_0010_0.mesh	Cluster Hammer	Weapons/Hammer	it0400_0010_0.mesh,Cluster Hammer II,Cluster Hammer III,Nerscrapper		
Art/Model/Item/it04/00/0011/it0400_0011_0.chain2	Nu Pulpo (Chain Physics)	Weapons/Hammer	it0400_0011_0.chain2,Nu Pulpo II,Abaddonian Pulpo		
Art/Model/Item/it04/00/0011/it0400_0011_0.mesh	Nu Pulpo	Weapons/Hammer	it0400_0011_0.mesh,Nu Pulpo II,Abaddonian Pulpo		
Art/Model/Item/it04/00/0013/it0400_0013_0.mesh	Kut-Ku Pick	Weapons/Hammer	it0400_0013_0.mesh,Kut-Ku Pick II,Kut-Ku Thwap		
Art/Model/Item/it04/00/0014/it0400_0014_0.chain2	Venom Monster (Chain Physics)	Weapons/Hammer	it0400_0014_0.chain2,Venom Monster II,Death Venom Hammer		
Art/Model/Item/it04/00/0014/it0400_0014_0.mesh	Venom Monster	Weapons/Hammer	it0400_0014_0.mesh,Venom Monster II,Death Venom Hammer		
Art/Model/Item/it04/00/0015/it0400_0015_0.mesh	Vortex Hammer	Weapons/Hammer	it0400_0015_0.mesh,High Vortex Hammer,Vortex Hammer		
Art/Model/Item/it04/00/0016/it0400_0016_0.mesh	Shell Hammer	Weapons/Hammer	it0400_0016_0.mesh		
Art/Model/Item/it04/00/0017/it0400_0017_0.mesh	Blan Gada	Weapons/Hammer	it0400_0017_0.mesh,Singha Gada		
Art/Model/Item/it04/00/0019/it0400_0019_0.chain2	G. Veldian Malleus (Chain Physics)	Weapons/Hammer	it0400_0019_0.chain2,G. Veldian Malleus II,G. Exultant Bedivere		
Art/Model/Item/it04/00/0019/it0400_0019_0.mesh	G. Veldian Malleus	Weapons/Hammer	it0400_0019_0.mesh,G. Veldian Malleus II,G. Exultant Bedivere		
Art/Model/Item/it04/00/0021/it0400_0021_0.mesh	Jin Dhauda	Weapons/Hammer	it0400_0021_0.mesh,Precipice Logamtu		
Art/Model/Item/it04/00/0022/it0400_0022_0.mesh	Nihil Hammer	Weapons/Hammer	it0400_0022_0.mesh,Nihil Hammer II,Zaccios Execution		
Art/Model/Item/it04/00/0025/it0400_0025_0.chain2	Veldian Malleus (Chain Physics)	Weapons/Hammer	it0400_0025_0.chain2,Exultant Bedivere		
Art/Model/Item/it04/00/0025/it0400_0025_0.mesh	Veldian Malleus	Weapons/Hammer	it0400_0025_0.mesh,Exultant Bedivere		
Art/Model/Item/it04/00/0026/it0400_0026_0.mesh	Graviton Hammer	Weapons/Hammer	it0400_0026_0.mesh		
Art/Model/Item/it04/00/0029/it0400_0029_0.mesh	Matraca Hammer	Weapons/Hammer	it0400_0029_0.mesh,Argyl Hammer,Matraca Hammer		
Art/Model/Item/it04/01/0000/it0401_0000_0.mesh	Iron Hammer	Weapons/Hammer	it0401_0000_0.mesh,Iron Hammer II,Iron Hammer III,Iron Devil		
Art/Model/Item/it04/01/0003/it0401_0003_0.mesh	Bone Bludgeon	Weapons/Hammer	it0401_0003_0.mesh,Bone Bludgeon II,Bone Bludgeon III,Bone Bludgeon IV,Heavy Bone Bludgeon		
Art/Model/Item/it04/10/0000/it0410_0000_0.mesh	Albirath Bludgeon	Weapons/Hammer	it0410_0000_0.mesh,Albirath Bludgeon II,Gibil Hammer		
Art/Model/Item/it04/10/0001/it0410_0001_0.chain2	Crashing Fulgur (Chain Physics)	Weapons/Hammer	it0410_0001_0.chain2,Fulgurhammer Guardiana		
Art/Model/Item/it04/10/0001/it0410_0001_0.mesh	Crashing Fulgur	Weapons/Hammer	it0410_0001_0.mesh,Fulgurhammer Guardiana		
Art/Model/Item/it04/10/0002/it0410_0002_0.mesh	Artian Hammer	Weapons/Hammer	it0410_0002_0.mesh,Artian Hammer II,Moteurvankel		
Art/Model/Item/it04/99/it0499_0000_0.chain2	Chata Clobberer (Chain Physics)	Weapons/Hammer	it0499_0000_0.chain2,Chata Clobberer II,Chata Clobberer III,Chata Clobberer IV		
