File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_ATOS.tex	ch03_104_0012_ATOS.tex	Armors/Female	ch03_104_0012_ATOS.tex		
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_FX_MSK4.tex	ch03_104_0012_FX_MSK4.tex	Armors/Female	ch03_104_0012_FX_MSK4.tex		
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_NRRO.tex	ch03_104_0012_NRRO.tex	Armors/Female	ch03_104_0012_NRRO.tex		
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_detail_MSK4.tex	ch03_104_0012_detail_MSK4.tex	Armors/Female	ch03_104_0012_detail_MSK4.tex		
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_fur.tex	ch03_104_0012_fur.tex	Armors/Female	ch03_104_0012_fur.tex		
Art/Model/Character/ch03/104/001/2/textures/ch03_104_0012_wind.tex	ch03_104_0012_wind.tex	Armors/Female	ch03_104_0012_wind.tex		
Art/Model/Character/ch03/104/001/3/Hair/ch03_104_0013_HairAdjustList.user	ch03_104_0013_HairAdjustList.user	Armors/Female	ch03_104_0013_HairAdjustList.user		
Art/Model/Character/ch03/104/001/3/ch03_104_0013.chain2	Azure Age Helmet (F-F) (Chain Physics)	Armors/Female/Helmet	ch03_104_0013.chain2		
Art/Model/Character/ch03/104/001/3/ch03_104_0013.mdf2	Azure Age Helmet (F-F) (Material Data)	Armors/Female/Helmet	ch03_104_0013.mdf2		
Art/Model/Character/ch03/104/001/3/ch03_104_0013.mesh	Azure Age Helmet (F-F)	Armors/Female/Helmet	ch03_104_0013.mesh		
Art/Model/Character/ch03/104/001/3/textures/ch03_104_0013_ALBA.tex	ch03_104_0013_ALBA.tex	Armors/Female	ch03_104_0013_ALBA.tex		
Art/Model/Character/ch03/104/001/3/textures/ch03_104_0013_ALBD.tex	ch03_104_0013_ALBD.tex	Armors/Female	ch03_104_0013_ALBD.tex		
Art/Model/Character/ch03/104/001/3/textures/ch03_104_0013_ATOS.tex	ch03_104_0013_ATOS.tex	Armors/Female	ch03_104_0013_ATOS.tex		
Art/Model/Character/ch03/104/001/3/textures/ch03_104_0013_NRRO.tex	ch03_104_0013_NRRO.tex	Armors/Female	ch03_104_0013_NRRO.tex		
Art/Model/Character/ch03/104/001/3/textures/ch03_104_0013_detail_MSK4.tex	ch03_104_0013_detail_MSK4.tex	Armors/Female	ch03_104_0013_detail_MSK4.tex		
Art/Model/Character/ch03/104/001/4/ch03_104_0014.chain2	Azure Age Legs (F-F) (Chain Physics)	Armors/Female/Legs	ch03_104_0014.chain2		
Art/Model/Character/ch03/104/001/4/ch03_104_0014.mdf2	Azure Age Legs (F-F) (Material Data)	Armors/Female/Legs	ch03_104_0014.mdf2		
Art/Model/Character/ch03/104/001/4/ch03_104_0014.mesh	Azure Age Legs (F-F)	Armors/Female/Legs	ch03_104_0014.mesh		
Art/Model/Character/ch03/104/001/4/textures/ch03_104_0014_ALBD.tex	ch03_104_0014_ALBD.tex	Armors/Female	ch03_104_0014_ALBD.tex		
Art/Model/Character/ch03/104/001/4/textures/ch03_104_0014_FX_MSK4.tex	ch03_104_0014_FX_MSK4.tex	Armors/Female	ch03_104_0014_FX_MSK4.tex		
Art/Model/Character/ch03/104/001/4/textures/ch03_104_0014_NRRO.tex	ch03_104_0014_NRRO.tex	Armors/Female	ch03_104_0014_NRRO.tex		
Art/Model/Character/ch03/104/001/4/textures/ch03_104_0014_detail_MSK4.tex	ch03_104_0014_detail_MSK4.tex	Armors/Female	ch03_104_0014_detail_MSK4.tex		
Art/Model/Character/ch03/104/001/5/ch03_104_0015.chain2	Azure Age Waist (F-F) (Chain Physics)	Armors/Female/Waist	ch03_104_0015.chain2		
Art/Model/Character/ch03/104/001/5/ch03_104_0015.mdf2	Azure Age Waist (F-F) (Material Data)	Armors/Female/Waist	ch03_104_0015.mdf2		
Art/Model/Character/ch03/104/001/5/ch03_104_0015.mesh	Azure Age Waist (F-F)	Armors/Female/Waist	ch03_104_0015.mesh		
Art/Model/Character/ch03/104/001/5/textures/ch03_104_0015_ALBD.tex	ch03_104_0015_ALBD.tex	Armors/Female	ch03_104_0015_ALBD.tex		
Art/Model/Character/ch03/104/001/5/textures/ch03_104_0015_EM.tex	ch03_104_0015_EM.tex	Armors/Female	ch03_104_0015_EM.tex		
Art/Model/Character/ch03/104/001/5/textures/ch03_104_0015_FX_MSK4.tex	ch03_104_0015_FX_MSK4.tex	Armors/Female	ch03_104_0015_FX_MSK4.tex		
Art/Model/Character/ch03/104/001/5/textures/ch03_104_0015_NRRO.tex	ch03_104_0015_NRRO.tex	Armors/Female	ch03_104_0015_NRRO.tex		
Art/Model/Character/ch03/104/001/5/textures/ch03_104_0015_detail_MSK4.tex	ch03_104_0015_detail_MSK4.tex	Armors/Female	ch03_104_0015_detail_MSK4.tex		
Art/Model/Character/ch03/104/001/6/ch03_104_0016.mdf2	Azure Age Slinger (F-F) (Material Data)	Armors/Female/Slinger	ch03_104_0016.mdf2		
Art/Model/Character/ch03/104/001/6/ch03_104_0016.mesh	Azure Age Slinger (F-F)	Armors/Female/Slinger	ch03_104_0016.mesh		
Art/Model/Character/ch03/104/001/6/textures/ch03_104_0016_NRRO.tex	ch03_104_0016_NRRO.tex	Armors/Female	ch03_104_0016_NRRO.tex		
Art/Model/Character/ch03/105/000/3/Hair/ch03_105_0003_HairAdjustList.user	ch03_105_0003_HairAdjustList.user	Armors/Female	ch03_105_0003_HairAdjustList.user		
Art/Model/Character/ch03/105/000/3/ch03_105_0003.clsp	ch03_105_0003.clsp Helmet (F-M) (Collision Shape)	Armors/Female/Helmet	ch03_105_0003.clsp		
Art/Model/Character/ch03/105/000/3/ch03_105_0003.mdf2	ch03_105_0003.mdf2 Helmet (F-M) (Material Data)	Armors/Female/Helmet	ch03_105_0003.mdf2		
Art/Model/Character/ch03/105/000/3/ch03_105_0003.mesh	ch03_105_0003.mesh Helmet (F-M)	Armors/Female/Helmet	ch03_105_0003.mesh		
Art/Model/Character/ch03/105/001/3/Hair/ch03_105_0013_HairAdjustList.user	ch03_105_0013_HairAdjustList.user	Armors/Female	ch03_105_0013_HairAdjustList.user		
Art/Model/Character/ch03/105/001/3/ch03_105_0013.chain2	ch03_105_0013.chain2 Helmet (F-F) (Chain Physics)	Armors/Female/Helmet	ch03_105_0013.chain2		
Art/Model/Character/ch03/105/001/3/ch03_105_0013.clsp	ch03_105_0013.clsp Helmet (F-F) (Collision Shape)	Armors/Female/Helmet	ch03_105_0013.clsp		
Art/Model/Character/ch03/105/001/3/ch03_105_0013.mdf2	ch03_105_0013.mdf2 Helmet (F-F) (Material Data)	Armors/Female/Helmet	ch03_105_0013.mdf2		
Art/Model/Character/ch03/105/001/3/ch03_105_0013.mesh	ch03_105_0013.mesh Helmet (F-F)	Armors/Female/Helmet	ch03_105_0013.mesh		
Art/Model/Character/ch03/105/001/3/textures/ch03_105_0013_NRRO.tex	ch03_105_0013_NRRO.tex	Armors/Female	ch03_105_0013_NRRO.tex		
Art/Model/Character/ch04/0/28/00/00/ch04_028_0000.chain2	ch04_028_0000.chain2	NPC/Body	ch04_028_0000.chain2		
Art/Model/Character/ch04/0/28/00/00/ch04_028_0000.fbxskel	ch04_028_0000.fbxskel	NPC/Body	ch04_028_0000.fbxskel		
Art/Model/Character/ch04/0/28/00/00/ch04_028_0000.jcns	ch04_028_0000.jcns	NPC/Body	ch04_028_0000.jcns		
Art/Model/Character/ch04/0/28/00/00/ch04_028_0000.mdf2	ch04_028_0000.mdf2	NPC/Body	ch04_028_0000.mdf2		
Art/Model/Character/ch04/0/28/00/00/ch04_028_0000.mesh	ch04_028_0000.mesh	NPC/Body	ch04_028_0000.mesh		
Art/Model/Character/ch04/0/28/00/00/textures/ch04_028_0000_ALBD.tex	ch04_028_0000_ALBD.tex	NPC/Body	ch04_028_0000_ALBD.tex		
Art/Model/Character/ch04/0/28/00/00/textures/ch04_028_0000_ATOS.tex	ch04_028_0000_ATOS.tex	NPC/Body	ch04_028_0000_ATOS.tex		
Art/Model/Character/ch04/0/28/00/00/textures/ch04_028_0000_NRRO.tex	ch04_028_0000_NRRO.tex	NPC/Body	ch04_028_0000_NRRO.tex		
Art/Model/Character/ch04/0/28/00/00/textures/ch04_028_0000_skin_ALBD.tex	ch04_028_0000_skin_ALBD.tex	NPC/Body	ch04_028_0000_skin_ALBD.tex		
Art/Model/Character/ch04/0/29/00/00/ch04_029_0000.fbxskel	ch04_029_0000.fbxskel	NPC/Body	ch04_029_0000.fbxskel		
Art/Model/Character/ch04/0/29/00/00/ch04_029_0000.mdf2	ch04_029_0000.mdf2	NPC/Body	ch04_029_0000.mdf2		
Art/Model/Character/ch04/0/29/00/00/ch04_029_0000.mesh	ch04_029_0000.mesh	NPC/Body	ch04_029_0000.mesh		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_1_ALBD.tex	ch04_029_0000_1_ALBD.tex	NPC/Body	ch04_029_0000_1_ALBD.tex		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_1_NRRO.tex	ch04_029_0000_1_NRRO.tex	NPC/Body	ch04_029_0000_1_NRRO.tex		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_2_ALBD.tex	ch04_029_0000_2_ALBD.tex	NPC/Body	ch04_029_0000_2_ALBD.tex		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_2_NRRO.tex	ch04_029_0000_2_NRRO.tex	NPC/Body	ch04_029_0000_2_NRRO.tex		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_3_ALBD.tex	ch04_029_0000_3_ALBD.tex	NPC/Body	ch04_029_0000_3_ALBD.tex		
Art/Model/Character/ch04/0/29/00/00/textures/ch04_029_0000_3_NRRO.tex	ch04_029_0000_3_NRRO.tex	NPC/Body	ch04_029_0000_3_NRRO.tex		
Art/Model/Character/ch04/2/10/21/00/ch04_210_2100.chain2	ch04_210_2100.chain2	NPC/Body	ch04_210_2100.chain2		
Art/Model/Character/ch04/2/10/21/00/ch04_210_2100.mdf2	ch04_210_2100.mdf2	NPC/Body	ch04_210_2100.mdf2		
Art/Model/Character/ch04/2/10/21/00/ch04_210_2100.mesh	ch04_210_2100.mesh	NPC/Body	ch04_210_2100.mesh		
Art/Model/Character/ch04/2/10/21/00/textures/ch04_210_2100_ALBD.tex	ch04_210_2100_ALBD.tex	NPC/Body	ch04_210_2100_ALBD.tex		
Art/Model/Character/ch04/2/10/21/00/textures/ch04_210_2100_ColL_MSK4.tex	ch04_210_2100_ColL_MSK4.tex	NPC/Body	ch04_210_2100_ColL_MSK4.tex		
Art/Model/Character/ch04/2/10/21/00/textures/ch04_210_2100_NRRO.tex	ch04_210_2100_NRRO.tex	NPC/Body	ch04_210_2100_NRRO.tex		
Art/Model/Character/ch04/2/10/21/10/ch04_210_2110.chain2	ch04_210_2110.chain2	NPC/Body	ch04_210_2110.chain2		
Art/Model/Character/ch04/2/10/21/10/ch04_210_2110.mdf2	ch04_210_2110.mdf2	NPC/Body	ch04_210_2110.mdf2		
Art/Model/Character/ch04/2/10/21/10/ch04_210_2110.mesh	ch04_210_2110.mesh	NPC/Body	ch04_210_2110.mesh		
Art/Model/Character/ch04/2/10/21/10/textures/ch04_210_2110_ALBD.tex	ch04_210_2110_ALBD.tex	NPC/Body	ch04_210_2110_ALBD.tex		
Art/Model/Character/ch04/2/10/21/10/textures/ch04_210_2110_ColL_MSK4.tex	ch04_210_2110_ColL_MSK4.tex	NPC/Body	ch04_210_2110_ColL_MSK4.tex		
Art/Model/Character/ch04/2/10/21/10/textures/ch04_210_2110_NRRO.tex	ch04_210_2110_NRRO.tex	NPC/Body	ch04_210_2110_NRRO.tex		
Art/Model/Character/ch05/060/0000/ch05_060_0000.mdf2	ch05_060_0000.mdf2	Palico	ch05_060_0000.mdf2		
Art/Model/Character/ch05/060/0000/ch05_060_0000.mesh	ch05_060_0000.mesh	Palico	ch05_060_0000.mesh		
Art/Model/Character/ch05/060/0000/textures/ch05_060_0000_ColL_MSK4.tex	ch05_060_0000_ColL_MSK4.tex	Palico	ch05_060_0000_ColL_MSK4.tex		
Art/Model/Character/ch05/060/0000/textures/ch05_060_0000_gross_ColL_MSK4.tex	ch05_060_0000_gross_ColL_MSK4.tex	Palico	ch05_060_0000_gross_ColL_MSK4.tex		
Art/Model/Character/ch05/060/0000/textures/ch05_60_1001_ALBA.tex	ch05_60_1001_ALBA.tex	Palico	ch05_60_1001_ALBA.tex		
Art/Model/Character/ch05/060/0000/textures/ch05_60_1001_EMI.tex	ch05_60_1001_EMI.tex	Palico	ch05_60_1001_EMI.tex		
Art/Model/Character/ch05/060/0000/textures/ch05_60_1001_NRRO.tex	ch05_60_1001_NRRO.tex	Palico	ch05_60_1001_NRRO.tex		
Art/Model/Character/ch05/060/1000/ch05_060_1000.mdf2	ch05_060_1000.mdf2	Palico	ch05_060_1000.mdf2		
Art/Model/Character/ch05/060/1000/ch05_060_1000.mesh	ch05_060_1000.mesh	Palico	ch05_060_1000.mesh		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_ALBD.tex	ch05_060_1000_ALBD.tex	Palico	ch05_060_1000_ALBD.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_ATOS.tex	ch05_060_1000_ATOS.tex	Palico	ch05_060_1000_ATOS.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_ColL_MSK4.tex	ch05_060_1000_ColL_MSK4.tex	Palico	ch05_060_1000_ColL_MSK4.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_NRRO.tex	ch05_060_1000_NRRO.tex	Palico	ch05_060_1000_NRRO.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_wound_ALBD.tex	ch05_060_1000_wound_ALBD.tex	Palico	ch05_060_1000_wound_ALBD.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_wound_ATOS.tex	ch05_060_1000_wound_ATOS.tex	Palico	ch05_060_1000_wound_ATOS.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_wound_EMI.tex	ch05_060_1000_wound_EMI.tex	Palico	ch05_060_1000_wound_EMI.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_wound_FX_MSK4.tex	ch05_060_1000_wound_FX_MSK4.tex	Palico	ch05_060_1000_wound_FX_MSK4.tex		
Art/Model/Character/ch05/060/1000/textures/ch05_060_1000_wound_NRRO.tex	ch05_060_1000_wound_NRRO.tex	Palico	ch05_060_1000_wound_NRRO.tex		
Art/Model/Character/ch05/060/2000/ch05_060_2000.mdf2	ch05_060_2000.mdf2	Palico	ch05_060_2000.mdf2		
Art/Model/Character/ch05/060/2000/ch05_060_2000.mesh	ch05_060_2000.mesh	Palico	ch05_060_2000.mesh		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_ALBD.tex	ch05_060_2000_ALBD.tex	Palico	ch05_060_2000_ALBD.tex		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_ColL_MSK4.tex	ch05_060_2000_ColL_MSK4.tex	Palico	ch05_060_2000_ColL_MSK4.tex		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_NRRO.tex	ch05_060_2000_NRRO.tex	Palico	ch05_060_2000_NRRO.tex		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_wound_ALBD.tex	ch05_060_2000_wound_ALBD.tex	Palico	ch05_060_2000_wound_ALBD.tex		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_wound_EMI.tex	ch05_060_2000_wound_EMI.tex	Palico	ch05_060_2000_wound_EMI.tex		
Art/Model/Character/ch05/060/2000/textures/ch05_060_2000_wound_NRRO.tex	ch05_060_2000_wound_NRRO.tex	Palico	ch05_060_2000_wound_NRRO.tex		
Art/Model/Character/ch05/069/0000/ch05_069_0000.chain2	ch05_069_0000.chain2	Palico	ch05_069_0000.chain2		
Art/Model/Character/ch05/069/0000/ch05_069_0000.mdf2	ch05_069_0000.mdf2	Palico	ch05_069_0000.mdf2		
Art/Model/Character/ch05/069/0000/ch05_069_0000.mesh	ch05_069_0000.mesh	Palico	ch05_069_0000.mesh		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_ALBD.tex	ch05_069_0000_ALBD.tex	Palico	ch05_069_0000_ALBD.tex		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_ColL_MSK4.tex	ch05_069_0000_ColL_MSK4.tex	Palico	ch05_069_0000_ColL_MSK4.tex		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_EMI.tex	ch05_069_0000_EMI.tex	Palico	ch05_069_0000_EMI.tex		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_FX_MSK4.tex	ch05_069_0000_FX_MSK4.tex	Palico	ch05_069_0000_FX_MSK4.tex		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_NRRO.tex	ch05_069_0000_NRRO.tex	Palico	ch05_069_0000_NRRO.tex		
Art/Model/Character/ch05/069/0000/textures/ch05_069_0000_grad_ALB.tex	ch05_069_0000_grad_ALB.tex	Palico	ch05_069_0000_grad_ALB.tex		
Art/Model/Character/ch05/069/1000/ch05_069_1000.mdf2	ch05_069_1000.mdf2	Palico	ch05_069_1000.mdf2		
Art/Model/Character/ch05/069/1000/ch05_069_1000.mesh	ch05_069_1000.mesh	Palico	ch05_069_1000.mesh		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_3_FX_MSK4.tex	ch05_069_1000_3_FX_MSK4.tex	Palico	ch05_069_1000_3_FX_MSK4.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_ALBD.tex	ch05_069_1000_ALBD.tex	Palico	ch05_069_1000_ALBD.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_ATOS.tex	ch05_069_1000_ATOS.tex	Palico	ch05_069_1000_ATOS.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_ColL_MSK4.tex	ch05_069_1000_ColL_MSK4.tex	Palico	ch05_069_1000_ColL_MSK4.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_EMI.tex	ch05_069_1000_EMI.tex	Palico	ch05_069_1000_EMI.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_FX_MSK4.tex	ch05_069_1000_FX_MSK4.tex	Palico	ch05_069_1000_FX_MSK4.tex		
Art/Model/Character/ch05/069/1000/textures/ch05_069_1000_NRRO.tex	ch05_069_1000_NRRO.tex	Palico	ch05_069_1000_NRRO.tex		
Art/Model/Character/ch05/069/1000/textures/mirror_boll_grad2_ALB.tex	mirror_boll_grad2_ALB.tex	Palico	mirror_boll_grad2_ALB.tex		
Art/Model/Character/ch05/069/1000/textures/mirror_boll_grad3_ALB.tex	mirror_boll_grad3_ALB.tex	Palico	mirror_boll_grad3_ALB.tex		
Art/Model/Character/ch05/069/2000/ch05_069_2000.chain2	ch05_069_2000.chain2	Palico	ch05_069_2000.chain2		
Art/Model/Character/ch05/069/2000/ch05_069_2000.mdf2	ch05_069_2000.mdf2	Palico	ch05_069_2000.mdf2		
Art/Model/Character/ch05/069/2000/ch05_069_2000.mesh	ch05_069_2000.mesh	Palico	ch05_069_2000.mesh		
Art/Model/Character/ch05/069/2000/textures/ch05_069_2000_ALBD.tex	ch05_069_2000_ALBD.tex	Palico	ch05_069_2000_ALBD.tex		
Art/Model/Character/ch05/069/2000/textures/ch05_069_2000_EMI.tex	ch05_069_2000_EMI.tex	Palico	ch05_069_2000_EMI.tex		
Art/Model/Character/ch05/069/2000/textures/ch05_069_2000_FX_MSK4.tex	ch05_069_2000_FX_MSK4.tex	Palico	ch05_069_2000_FX_MSK4.tex		
Art/Model/Character/ch05/069/2000/textures/ch05_069_2000_NRRO.tex	ch05_069_2000_NRRO.tex	Palico	ch05_069_2000_NRRO.tex		
Art/Model/Character/ch05/071/0000/ch05_071_0000.chain2	ch05_071_0000.chain2	Palico	ch05_071_0000.chain2		
Art/Model/Character/ch05/071/0000/ch05_071_0000.jcns	ch05_071_0000.jcns	Palico	ch05_071_0000.jcns		
Art/Model/Character/ch05/071/0000/ch05_071_0000.mdf2	ch05_071_0000.mdf2	Palico	ch05_071_0000.mdf2		
Art/Model/Character/ch05/071/0000/ch05_071_0000.mesh	ch05_071_0000.mesh	Palico	ch05_071_0000.mesh		
Art/Model/Character/ch05/071/0000/ch05_071_0000_Aim.jcns	ch05_071_0000_Aim.jcns	Palico	ch05_071_0000_Aim.jcns		
Art/Model/Character/ch05/071/0000/ch05_071_0000_RotExpression.jcns	ch05_071_0000_RotExpression.jcns	Palico	ch05_071_0000_RotExpression.jcns		
Art/Model/Character/ch05/071/0000/textures/ch05_071_0000_ALBD.tex	ch05_071_0000_ALBD.tex	Palico	ch05_071_0000_ALBD.tex		
Art/Model/Character/ch05/071/0000/textures/ch05_071_0000_ColL_MSK4.tex	ch05_071_0000_ColL_MSK4.tex	Palico	ch05_071_0000_ColL_MSK4.tex		
Art/Model/Character/ch05/071/1000/ch05_071_0000_JCUS.user	ch05_071_0000_JCUS.user	Palico	ch05_071_0000_JCUS.user		
Art/Model/Character/ch05/071/1000/ch05_071_1000.jcns	ch05_071_1000.jcns	Palico	ch05_071_1000.jcns		
Art/Model/Character/ch05/071/1000/ch05_071_1000.mdf2	ch05_071_1000.mdf2	Palico	ch05_071_1000.mdf2		
Art/Model/Character/ch05/071/1000/ch05_071_1000.mesh	ch05_071_1000.mesh	Palico	ch05_071_1000.mesh		
Art/Model/Character/ch05/071/1000/ch05_071_1000_2.jcns	ch05_071_1000_2.jcns	Palico	ch05_071_1000_2.jcns		
Art/Model/Character/ch05/072/0000/ch05_072_0000.chain2	ch05_072_0000.chain2	Palico	ch05_072_0000.chain2		
Art/Model/Character/ch05/072/0000/ch05_072_0000.jcns	ch05_072_0000.jcns	Palico	ch05_072_0000.jcns		
Art/Model/Character/ch05/072/0000/ch05_072_0000.mdf2	ch05_072_0000.mdf2	Palico	ch05_072_0000.mdf2		
Art/Model/Character/ch05/072/0000/ch05_072_0000.mesh	ch05_072_0000.mesh	Palico	ch05_072_0000.mesh		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_ALBA.tex	ch05_072_0000_ALBA.tex	Palico	ch05_072_0000_ALBA.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_ALBD.tex	ch05_072_0000_ALBD.tex	Palico	ch05_072_0000_ALBD.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_ColL_MSK4.tex	ch05_072_0000_ColL_MSK4.tex	Palico	ch05_072_0000_ColL_MSK4.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_FX_MSK4.tex	ch05_072_0000_FX_MSK4.tex	Palico	ch05_072_0000_FX_MSK4.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_HSS_MSK3.tex	ch05_072_0000_HSS_MSK3.tex	Palico	ch05_072_0000_HSS_MSK3.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_NRRO.tex	ch05_072_0000_NRRO.tex	Palico	ch05_072_0000_NRRO.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_Pattern_MSK4.tex	ch05_072_0000_Pattern_MSK4.tex	Palico	ch05_072_0000_Pattern_MSK4.tex		
Art/Model/Character/ch05/072/0000/textures/ch05_072_0000_detail_MSK4.tex	ch05_072_0000_detail_MSK4.tex	Palico	ch05_072_0000_detail_MSK4.tex		
Art/Model/Character/ch05/072/1000/ch05_072_1000.chain2	ch05_072_1000.chain2	Palico	ch05_072_1000.chain2		
Art/Model/Character/ch05/072/1000/ch05_072_1000.mdf2	ch05_072_1000.mdf2	Palico	ch05_072_1000.mdf2		
Art/Model/Character/ch05/072/1000/ch05_072_1000.mesh	ch05_072_1000.mesh	Palico	ch05_072_1000.mesh		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_ALBA.tex	ch05_072_1000_ALBA.tex	Palico	ch05_072_1000_ALBA.tex		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_ALBD.tex	ch05_072_1000_ALBD.tex	Palico	ch05_072_1000_ALBD.tex		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_ATOS.tex	ch05_072_1000_ATOS.tex	Palico	ch05_072_1000_ATOS.tex		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_ColL_MSK4.tex	ch05_072_1000_ColL_MSK4.tex	Palico	ch05_072_1000_ColL_MSK4.tex		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_FX_MSK4.tex	ch05_072_1000_FX_MSK4.tex	Palico	ch05_072_1000_FX_MSK4.tex		
Art/Model/Character/ch05/072/1000/textures/ch05_072_1000_NRRO.tex	ch05_072_1000_NRRO.tex	Palico	ch05_072_1000_NRRO.tex		
Art/Model/Character/ch05/072/2000/ch05_072_2000.chain2	ch05_072_2000.chain2	Palico	ch05_072_2000.chain2		
Art/Model/Character/ch05/072/2000/ch05_072_2000.mdf2	ch05_072_2000.mdf2	Palico	ch05_072_2000.mdf2		
Art/Model/Character/ch05/072/2000/ch05_072_2000.mesh	ch05_072_2000.mesh	Palico	ch05_072_2000.mesh		
Art/Model/Character/ch05/072/2000/textures/ch05_072_2000_ALBD.tex	ch05_072_2000_ALBD.tex	Palico	ch05_072_2000_ALBD.tex		
Art/Model/Character/ch05/072/2000/textures/ch05_072_2000_FX_MSK4.tex	ch05_072_2000_FX_MSK4.tex	Palico	ch05_072_2000_FX_MSK4.tex		
Art/Model/Character/ch05/072/2000/textures/ch05_072_2000_NRRO.tex	ch05_072_2000_NRRO.tex	Palico	ch05_072_2000_NRRO.tex		
Art/Model/Character/ch80/300/0010/ch80_300_0010.fbxskel	ch80_300_0010.fbxskel	Monsters/Endemic Life	ch80_300_0010.fbxskel		
Art/Model/Character/ch90/070/0000/ch90_070_0000.jntexprgraph	Nerscylla	Monsters/Large	ch90_070_0000.jntexprgraph		
Art/Model/Character/ch90/077/0000/ch90_077_0000.jntexprgraph	Seregios	Monsters/Large	ch90_077_0000.jntexprgraph		
Art/Model/Character/ch90/078/0000/ch90_078_0000_RS.jntexprgraph	ch90_078_0000_RS.jntexprgraph	Monsters/Large	ch90_078_0000_RS.jntexprgraph		
Art/Model/Character/ch90/155/0000/ch90_155_0000.jntexprgraph	Rompopolo	Monsters/Large	ch90_155_0000.jntexprgraph		
Art/Model/Character/ch90/157/0000/ch90_157_0000_02_RS.jntexprgraph	ch90_157_0000_02_RS.jntexprgraph	Monsters/Large	ch90_157_0000_02_RS.jntexprgraph		
Art/Model/Character/ch90/157/0000/ch90_157_0000_RS.jntexprgraph	ch90_157_0000_RS.jntexprgraph	Monsters/Large	ch90_157_0000_RS.jntexprgraph		
Art/Model/Character/ch90/160/0000/ch90_160_0000.jntexprgraph	Arkveld	Monsters/Large	ch90_160_0000.jntexprgraph		
Art/Model/Character/ch90/161/0000/ch90_161_0000_RE.jntexprgraph	ch90_161_0000_RE.jntexprgraph	Monsters/Large	ch90_161_0000_RE.jntexprgraph		
Art/Model/Character/ch90/163/0000/ch90_163_0000_RE00.jntexprgraph	ch90_163_0000_RE00.jntexprgraph	Monsters/Large	ch90_163_0000_RE00.jntexprgraph		
Art/Model/Character/ch91/152/0000/ch91_152_0000_unique_mmi.user	ch91_152_0000_unique_mmi.user	Monsters/Small	ch91_152_0000_unique_mmi.user		
Art/Model/Item/it00/00/0032/it0000_0032_0.jntexprgraph	it0000_0032_0.jntexprgraph	Weapons/Great Sword	it0000_0032_0.jntexprgraph		
